timestamp,total_memory
1776239898,834651
1776239904,834851
1776239910,835051
1776239916,835989
1776239922,836928
1776239928,837866
1776239934,838805
1776239940,839743
1776239946,839562
1776239952,839382
1776239958,839201
1776239964,839021
1776239970,838840
1776239976,841196
1776239982,843552
1776239988,845908
1776239994,848264
1776240000,850620
1776240006,849054
1776240012,847489
1776240018,845923
1776240024,844358
1776240030,842792
1776240036,852427
1776240042,862062
1776240048,871697
1776240054,881332
1776240060,890967
1776240066,891054
1776240072,891140
1776240078,891227
1776240084,891313
1776240090,891400
1776240096,882664
1776240102,873927
1776240108,865191
1776240114,856454
1776240120,847718
1776240126,856629
1776240132,865540
1776240138,874451
1776240144,883362
1776240150,892273
1776240156,887712
1776240162,883150
1776240168,878589
1776240174,874027
1776240180,869466
1776240186,868870
1776240192,868274
1776240198,867677
1776240204,867081
1776240210,866485
1776240216,867452
1776240222,868419
1776240228,869387
1776240234,870354
1776240240,871321
1776240246,877951
1776240252,884580
1776240258,891210
1776240264,897839
1776240270,904469
1776240276,912641
1776240282,920813
1776240288,928985
1776240294,937157
1776240300,945329
1776240306,947103
1776240312,948876
1776240318,950650
1776240324,952423
1776240330,954197
1776240336,952116
1776240342,950035
1776240348,947954
1776240354,945873
1776240360,943792
1776240366,935836
1776240372,927880
1776240378,919924
1776240384,911968
1776240390,904012
1776240396,905074
1776240402,906135
1776240408,907197
1776240414,908258
1776240420,909320
1776240426,909171
1776240432,909022
1776240438,908874
1776240444,908725
1776240450,908576
1776240456,916841
1776240462,925106
1776240468,933370
1776240474,941635
1776240480,949900
1776240486,941259
1776240492,932619
1776240498,923978
1776240504,915338
1776240510,906697
1776240516,913224
1776240522,919751
1776240528,926278
1776240534,932805
1776240540,939332
1776240546,931806
1776240552,924279
1776240558,916753
1776240564,909226
1776240570,901700
1776240576,901893
1776240582,902086
1776240588,902278
1776240594,902471
1776240600,902664
1776240606,903147
1776240612,903630
1776240618,904114
1776240624,904597
1776240630,905080
1776240636,901634
1776240642,898187
1776240648,894741
1776240654,891294
1776240660,887848
1776240666,887456
1776240672,887064
1776240678,886672
1776240684,886280
1776240690,885888
1776240696,885750
1776240702,885613
1776240708,885475
1776240714,885338
1776240720,885200
1776240726,885212
1776240732,885224
1776240738,885236
1776240744,885248
1776240750,885260
1776240756,887150
1776240762,889040
1776240768,890929
1776240774,892819
1776240780,894709
1776240786,899557
1776240792,904405
